1.86135369e-03,8.89954577e-04,9.00000000e+00,3.13559322e-01,1.61591986e-03
3.35803051e-04,5.86408439e-04,5.00000000e+00,2.76578073e-01,4.54753932e-04
2.96751733e-03,1.09145513e-03,1.10000000e+01,3.15739570e-01,2.86415235e-03
7.35155065e-04,6.59336349e-04,6.00000000e+00,2.92961877e-01,8.25482593e-04
1.88585156e-03,1.06024841e-03,1.10000000e+01,3.19680000e-01,2.45663538e-03
2.20731060e-03,1.09893186e-03,1.10000000e+01,3.14645669e-01,2.78195967e-03
3.18158067e-04,4.81043091e-04,4.00000000e+00,2.83404255e-01,3.26538970e-04
1.49684626e-03,8.92251197e-04,8.00000000e+00,2.88228505e-01,1.39118188e-03
2.14552499e-03,1.07333211e-03,1.10000000e+01,3.16640254e-01,2.30661091e-03
1.38006480e-03,9.14294299e-04,9.00000000e+00,3.01721534e-01,1.60730586e-03
1.23299868e-03,8.09174831e-04,8.00000000e+00,3.06159975e-01,1.20221075e-03
2.89252561e-04,4.96225325e-04,4.00000000e+00,2.73698630e-01,2.72750916e-04
1.54969898e-03,9.93355716e-04,1.00000000e+01,3.09383710e-01,1.92668318e-03
2.51705081e-03,1.15486027e-03,1.20000000e+01,3.18254221e-01,2.59674493e-03
2.92806027e-03,1.00534931e-03,1.00000000e+01,3.08714462e-01,2.11739916e-03
2.57137875e-03,1.00845989e-03,1.00000000e+01,3.09863524e-01,2.39904738e-03
1.09749040e-03,7.45349107e-04,7.00000000e+00,2.95912322e-01,9.93308017e-04
2.95318516e-03,1.05881070e-03,1.10000000e+01,3.18051576e-01,2.42179184e-03
3.87312503e-04,6.41541544e-04,6.00000000e+00,2.95387345e-01,5.31972947e-04
2.25605020e-03,1.04830774e-03,1.10000000e+01,3.19782330e-01,2.05123106e-03
5.68711491e-03,1.64204348e-03,1.80000000e+01,3.39680381e-01,5.88042939e-03
1.42617280e-03,8.09035425e-04,8.00000000e+00,3.06723979e-01,1.36113725e-03
3.24361762e-04,4.90145646e-04,4.00000000e+00,2.77038270e-01,3.02962284e-04
2.39330809e-03,1.08045572e-03,1.10000000e+01,3.12089972e-01,2.67991237e-03
6.26465083e-03,1.51073647e-03,1.60000000e+01,3.30357143e-01,5.22738208e-03
3.52454580e-03,1.21807728e-03,1.20000000e+01,3.08048104e-01,3.28798309e-03
1.56028691e-03,8.20169947e-04,8.00000000e+00,3.06066176e-01,1.40250369e-03
2.12692703e-03,1.00437525e-03,1.00000000e+01,3.05224565e-01,2.07712453e-03
4.94228419e-04,6.65144024e-04,6.00000000e+00,2.86986498e-01,7.25205223e-04
3.82487966e-04,5.75192718e-04,5.00000000e+00,2.85836910e-01,4.87063818e-04
6.11196878e-03,1.57966152e-03,1.70000000e+01,3.34449280e-01,5.35563468e-03
2.67407262e-03,1.16585939e-03,1.20000000e+01,3.14943253e-01,2.91649009e-03
2.46102339e-03,1.04024957e-03,1.00000000e+01,3.04758999e-01,2.36985135e-03
2.72280245e-03,9.96918401e-04,1.00000000e+01,3.15241401e-01,2.31836403e-03
2.26216734e-03,1.00992156e-03,1.00000000e+01,3.08714462e-01,2.35986518e-03
2.42905384e-03,9.10558433e-04,9.00000000e+00,3.07668617e-01,1.66929470e-03
1.81804888e-03,9.87721056e-04,1.00000000e+01,3.16039228e-01,2.26608339e-03
5.22039993e-04,5.65740039e-04,5.00000000e+00,2.87896254e-01,5.06320561e-04
2.02499415e-03,1.08782541e-03,1.10000000e+01,3.09479554e-01,2.27599062e-03
2.63297193e-03,1.08754437e-03,1.10000000e+01,3.16941624e-01,2.60550845e-03
2.36244331e-03,1.01143491e-03,1.00000000e+01,3.05785124e-01,2.09257134e-03
2.10910155e-03,9.93424929e-04,1.00000000e+01,3.11214953e-01,2.07081416e-03
3.22408303e-03,1.30947098e-03,1.40000000e+01,3.27971110e-01,3.59636938e-03
3.87018513e-03,1.36040968e-03,1.40000000e+01,3.23510363e-01,4.69337084e-03
5.88291211e-03,1.78162047e-03,1.90000000e+01,3.34002006e-01,6.74680590e-03
1.42115371e-03,8.34177819e-04,8.00000000e+00,2.98833383e-01,1.33649252e-03
2.89634748e-03,1.08993277e-03,1.10000000e+01,3.13559322e-01,2.67626554e-03
8.27034660e-05,4.15762184e-04,3.00000000e+00,2.65338645e-01,1.72959653e-04
2.29509059e-03,1.00291387e-03,1.00000000e+01,3.12969925e-01,2.28213091e-03
6.18602854e-03,1.52186999e-03,1.60000000e+01,3.27433628e-01,5.14936894e-03
1.27830076e-03,8.77571601e-04,8.00000000e+00,2.90914386e-01,1.64958816e-03
5.30468450e-03,1.59895758e-03,1.70000000e+01,3.32556591e-01,5.69219138e-03
1.62256440e-03,9.73393927e-04,1.00000000e+01,3.12089972e-01,1.88941462e-03
5.42928522e-03,1.62298182e-03,1.70000000e+01,3.29702970e-01,5.73783548e-03
3.70868438e-03,1.24283873e-03,1.30000000e+01,3.20500481e-01,3.22514376e-03
5.79074653e-03,1.62977296e-03,1.80000000e+01,3.40143003e-01,5.78718522e-03
6.65077961e-03,1.51960024e-03,1.60000000e+01,3.32667333e-01,5.62665136e-03
3.94644175e-03,1.41167352e-03,1.50000000e+01,3.24666883e-01,4.01368342e-03
1.02009175e-03,8.41892064e-04,8.00000000e+00,2.94342958e-01,1.32028732e-03
1.75135859e-03,9.19874035e-04,9.00000000e+00,3.01175761e-01,1.49725546e-03
1.19082788e-03,8.50999249e-04,8.00000000e+00,2.96439169e-01,1.49805029e-03
4.73730016e-04,6.57214050e-04,6.00000000e+00,2.88311688e-01,6.49474968e-04
1.17829385e-03,8.13295568e-04,8.00000000e+00,3.04851999e-01,1.18087014e-03
4.93675848e-03,1.41060530e-03,1.50000000e+01,3.30466424e-01,4.60444567e-03
1.81725347e-03,1.01706042e-03,1.00000000e+01,3.01903898e-01,1.96892960e-03
3.14461117e-03,1.33000881e-03,1.40000000e+01,3.25195312e-01,3.82047894e-03
2.62487253e-03,1.02635354e-03,1.00000000e+01,3.08809892e-01,2.45006226e-03
1.29752600e-04,4.16827426e-04,3.00000000e+00,2.70731707e-01,1.84170532e-04
2.08059145e-03,9.76260183e-04,1.00000000e+01,3.12871907e-01,1.85648903e-03
1.47038936e-03,9.24643173e-04,9.00000000e+00,3.01995163e-01,1.74693611e-03
7.15163624e-04,5.76506715e-04,5.00000000e+00,2.83806818e-01,5.50850667e-04
3.26189005e-03,1.19013096e-03,1.20000000e+01,3.13756281e-01,3.15804747e-03
2.81484253e-03,1.15935255e-03,1.20000000e+01,3.20397691e-01,3.18547295e-03
5.34151788e-04,6.05058364e-04,5.00000000e+00,2.78350515e-01,6.33087776e-04
1.20355418e-03,9.01654831e-04,9.00000000e+00,3.07195572e-01,1.57896497e-03
4.20523440e-03,1.35384748e-03,1.40000000e+01,3.22674419e-01,4.10964637e-03
3.73461394e-03,1.24818808e-03,1.30000000e+01,3.23615160e-01,3.37316705e-03
1.41914382e-03,9.37982098e-04,9.00000000e+00,3.00631959e-01,1.61494068e-03
2.28310759e-03,1.05555893e-03,1.10000000e+01,3.21532024e-01,2.41431458e-03
9.68262619e-04,8.12882488e-04,8.00000000e+00,3.06347746e-01,1.35529753e-03
1.31566666e-03,8.24910925e-04,8.00000000e+00,3.00722456e-01,1.21477855e-03
2.32438950e-03,8.89479728e-04,9.00000000e+00,3.11021171e-01,1.71547424e-03
4.88664562e-04,5.60580274e-04,5.00000000e+00,2.90914386e-01,4.28566437e-04
1.96120825e-03,1.07613052e-03,1.10000000e+01,3.11603244e-01,2.25403656e-03
1.14561305e-03,8.11236983e-04,8.00000000e+00,3.06066176e-01,1.25919769e-03
7.35538639e-04,7.46977779e-04,7.00000000e+00,2.90406977e-01,7.97669049e-04
6.92554496e-04,6.67212258e-04,6.00000000e+00,2.86328461e-01,6.61934730e-04
8.25078618e-04,7.43673830e-04,7.00000000e+00,2.90829694e-01,8.02100516e-04
1.65010028e-03,8.96644588e-04,9.00000000e+00,3.08048104e-01,1.47676420e-03
2.46787605e-03,1.20520407e-03,1.20000000e+01,3.09575457e-01,3.00295973e-03
3.33438317e-03,1.24196409e-03,1.30000000e+01,3.20603338e-01,3.17074663e-03
2.04623880e-04,5.24477169e-04,4.00000000e+00,2.65550239e-01,3.22704406e-04
2.17480047e-03,9.77012876e-04,1.00000000e+01,3.15141956e-01,1.99430896e-03
5.17160284e-04,6.59681283e-04,6.00000000e+00,2.91423571e-01,7.17290994e-04
2.82184263e-03,1.15711846e-03,1.20000000e+01,3.16039228e-01,2.82482436e-03
1.68152603e-03,9.64929544e-04,1.00000000e+01,3.18965517e-01,1.84118711e-03
2.24002107e-03,1.00453776e-03,1.00000000e+01,3.04387569e-01,1.81854053e-03
1.94019284e-03,1.06214217e-03,1.10000000e+01,3.17748092e-01,2.39002099e-03
4.67986860e-03,1.34525927e-03,1.40000000e+01,3.22570229e-01,3.95230160e-03
1.77546891e-03,1.08432339e-03,1.10000000e+01,3.15340909e-01,2.59448676e-03
8.42302727e-04,7.82351279e-04,7.00000000e+00,2.89146165e-01,1.29721450e-03
9.55084564e-04,7.51090040e-04,7.00000000e+00,2.92790152e-01,9.59042343e-04
1.51101428e-03,8.06297896e-04,8.00000000e+00,3.09479554e-01,1.37675590e-03
2.00965456e-03,8.95038072e-04,9.00000000e+00,3.13362610e-01,2.05639011e-03
1.43202693e-03,9.40381612e-04,9.00000000e+00,2.98476247e-01,1.62071078e-03
7.59167521e-04,7.87852208e-04,7.00000000e+00,2.81250000e-01,9.66828067e-04
3.94108007e-03,1.17479511e-03,1.20000000e+01,3.17849189e-01,3.08171831e-03
1.20615535e-03,8.38888924e-04,8.00000000e+00,3.00000000e-01,1.32073489e-03
1.25733624e-03,8.44668412e-04,8.00000000e+00,2.96439169e-01,1.41160091e-03
8.85462108e-04,6.73500401e-04,6.00000000e+00,2.84210526e-01,7.37905091e-04
7.11660654e-04,6.48573468e-04,6.00000000e+00,2.92961877e-01,6.69102431e-04
1.17154464e-03,9.51307485e-04,9.00000000e+00,2.93047815e-01,1.62137959e-03
3.42688582e-03,1.18331006e-03,1.20000000e+01,3.16539924e-01,3.27309694e-03
1.79331738e-03,9.93801019e-04,1.00000000e+01,3.11118032e-01,2.03991457e-03
2.12970598e-03,9.84849696e-04,1.00000000e+01,3.13854854e-01,2.19812273e-03
2.11816828e-03,1.08845950e-03,1.10000000e+01,3.12578223e-01,2.56397262e-03
4.13587184e-03,1.24272800e-03,1.30000000e+01,3.20809249e-01,3.54354438e-03
3.98795323e-03,1.40667568e-03,1.50000000e+01,3.27326343e-01,4.06469971e-03
4.92609604e-03,1.51724627e-03,1.60000000e+01,3.28834760e-01,5.35677658e-03
1.35803671e-03,8.41492439e-04,8.00000000e+00,2.97675805e-01,1.48583327e-03
1.14694866e-03,9.01349452e-04,9.00000000e+00,3.06912442e-01,1.47275292e-03
3.88737846e-03,1.38925259e-03,1.50000000e+01,3.33222148e-01,4.28794209e-03
1.81961319e-03,9.25457149e-04,9.00000000e+00,3.01630435e-01,1.67101860e-03
2.03078109e-03,1.11061176e-03,1.10000000e+01,3.10344828e-01,2.38678591e-03
4.22762890e-03,1.32398098e-03,1.40000000e+01,3.27540984e-01,3.81784133e-03
1.58229498e-03,8.23940314e-04,8.00000000e+00,3.04017042e-01,1.31600923e-03
1.15296619e-03,8.21458229e-04,8.00000000e+00,3.01266586e-01,1.29725563e-03
1.55878023e-03,9.21086067e-04,9.00000000e+00,3.03278689e-01,1.73450894e-03
2.11458260e-03,1.08026061e-03,1.10000000e+01,3.08238198e-01,2.06704091e-03
2.05743087e-03,9.90359743e-04,1.00000000e+01,3.11992505e-01,2.00495803e-03
2.91702941e-03,1.15698461e-03,1.20000000e+01,3.20397691e-01,2.88879805e-03
6.77405692e-04,6.68337821e-04,6.00000000e+00,2.86000573e-01,7.19135545e-04
4.57037478e-03,1.46115288e-03,1.50000000e+01,3.25301205e-01,4.96999236e-03
1.03394761e-03,7.39761215e-04,7.00000000e+00,2.98119964e-01,9.63373896e-04
2.66521605e-03,1.08052699e-03,1.10000000e+01,3.13854854e-01,2.55476250e-03
1.55944974e-03,9.02550039e-04,9.00000000e+00,3.09767442e-01,1.75400574e-03
9.69143935e-04,7.57198838e-04,7.00000000e+00,2.90491422e-01,1.02591497e-03
2.50305225e-03,1.01164254e-03,1.00000000e+01,3.06723979e-01,2.23631632e-03
8.41770535e-04,6.67050857e-04,6.00000000e+00,2.88561525e-01,7.39143107e-04
1.41444027e-03,8.22780604e-04,8.00000000e+00,3.02727273e-01,1.31321216e-03
1.56256335e-03,8.28254839e-04,8.00000000e+00,3.09575457e-01,1.66717975e-03
2.02171809e-03,1.02698421e-03,1.00000000e+01,3.04851999e-01,2.09051794e-03
3.97814755e-03,1.31700325e-03,1.40000000e+01,3.30247934e-01,3.86974540e-03
4.15858605e-03,1.29298371e-03,1.30000000e+01,3.13264346e-01,3.70157387e-03
2.62291302e-03,1.10329545e-03,1.10000000e+01,3.06066176e-01,2.42504945e-03
2.90574585e-03,1.13508338e-03,1.10000000e+01,3.04202192e-01,2.81672558e-03
1.23725958e-03,7.36943200e-04,7.00000000e+00,2.97144557e-01,8.96864440e-04
2.66816282e-03,1.13554183e-03,1.10000000e+01,2.99191375e-01,2.43055216e-03
1.57863941e-03,9.21526308e-04,9.00000000e+00,3.01630435e-01,1.60457876e-03
1.69615612e-03,1.07749856e-03,1.10000000e+01,3.11408978e-01,2.36461614e-03
4.16623967e-03,1.43291681e-03,1.50000000e+01,3.19271333e-01,3.65090454e-03
2.25000583e-03,1.07693983e-03,1.10000000e+01,3.12089972e-01,2.27954257e-03
3.30159298e-03,1.11566608e-03,1.10000000e+01,3.12871907e-01,3.03604792e-03
2.06161619e-03,1.06146121e-03,1.10000000e+01,3.16640254e-01,2.39443261e-03
1.51493113e-03,8.32369250e-04,8.00000000e+00,2.97144557e-01,1.24054824e-03
1.66377613e-03,9.84338093e-04,1.00000000e+01,3.12773951e-01,1.89467170e-03
1.86325270e-03,1.01620654e-03,1.00000000e+01,3.02819036e-01,1.91910101e-03
1.75992589e-03,9.94697018e-04,1.00000000e+01,3.02543913e-01,1.73913756e-03
3.09340908e-03,1.09844469e-03,1.10000000e+01,3.19987188e-01,3.32406060e-03
1.84888736e-03,9.16411607e-04,9.00000000e+00,3.08714462e-01,1.95306572e-03
3.31944385e-03,1.25278772e-03,1.30000000e+01,3.20089715e-01,3.30963593e-03
3.95043419e-03,1.23060632e-03,1.30000000e+01,3.23929961e-01,3.30222946e-03
1.87744205e-03,9.96908834e-04,1.00000000e+01,3.08143122e-01,1.98925709e-03
2.46383061e-03,1.07353717e-03,1.10000000e+01,3.16439658e-01,2.40767189e-03
1.80527982e-04,4.79746510e-04,4.00000000e+00,2.79050279e-01,1.40623627e-04
2.83806868e-03,1.24459532e-03,1.30000000e+01,3.22987391e-01,3.25435458e-03
3.58699179e-03,1.14994264e-03,1.20000000e+01,3.24245375e-01,3.15619723e-03
1.21725404e-03,8.14081261e-04,8.00000000e+00,3.03832117e-01,1.34578936e-03
2.65735980e-03,1.14436389e-03,1.20000000e+01,3.22987391e-01,2.73105679e-03
2.67221881e-03,1.06086209e-03,1.10000000e+01,3.18457125e-01,2.39646010e-03
2.98982692e-03,1.06781131e-03,1.10000000e+01,3.18660287e-01,2.51874840e-03
5.02602979e-03,1.51041021e-03,1.60000000e+01,3.27004910e-01,4.94539911e-03
3.30361180e-03,1.14860058e-03,1.20000000e+01,3.21428571e-01,2.99710849e-03
1.48862627e-03,9.22378013e-04,9.00000000e+00,3.08714462e-01,1.97516329e-03
3.60974112e-03,1.25685831e-03,1.30000000e+01,3.24035031e-01,3.74226299e-03
1.06335990e-03,8.37008656e-04,8.00000000e+00,2.99909937e-01,1.37931417e-03
2.09345550e-03,1.05718634e-03,1.10000000e+01,3.17243569e-01,2.35476076e-03
3.62438599e-03,1.08791826e-03,1.10000000e+01,3.13362610e-01,2.65423974e-03
7.34495123e-04,6.74269292e-04,6.00000000e+00,2.83887468e-01,6.98871763e-04
3.22773507e-04,5.87780327e-04,5.00000000e+00,2.77885953e-01,4.76028670e-04
2.01319789e-03,9.23542348e-04,9.00000000e+00,3.01084991e-01,1.75893525e-03
3.00328292e-03,1.15510032e-03,1.20000000e+01,3.23300971e-01,2.98540077e-03
2.06115258e-03,8.62471258e-04,8.00000000e+00,3.01630435e-01,1.77368664e-03
1.04253154e-03,9.09864948e-04,9.00000000e+00,3.01812689e-01,1.47899250e-03
1.54704418e-03,8.39692311e-04,8.00000000e+00,2.96615202e-01,1.34057494e-03
1.05192743e-03,7.21419770e-04,7.00000000e+00,3.03555150e-01,9.37736101e-04
2.54588211e-03,1.19175111e-03,1.20000000e+01,3.10827629e-01,3.04506702e-03
4.18459829e-03,1.42162503e-03,1.50000000e+01,3.29159802e-01,4.64201947e-03
2.52949401e-03,1.07278283e-03,1.10000000e+01,3.12578223e-01,2.36940577e-03
1.79459026e-03,9.91757515e-04,1.00000000e+01,3.11895098e-01,1.97355573e-03
2.81433638e-03,1.27344524e-03,1.30000000e+01,3.16039228e-01,3.29964839e-03
6.68244402e-04,7.40325494e-04,7.00000000e+00,2.95737123e-01,8.89575310e-04
5.42548188e-04,5.72996529e-04,5.00000000e+00,2.88478198e-01,5.54523639e-04
1.70782724e-03,9.22657610e-04,9.00000000e+00,2.99640072e-01,1.68931015e-03
3.36897787e-03,1.16890888e-03,1.20000000e+01,3.19271333e-01,3.08247094e-03
2.07570037e-03,1.14840506e-03,1.20000000e+01,3.18660287e-01,2.61568304e-03
3.62623123e-03,1.16503324e-03,1.20000000e+01,3.15440480e-01,2.95140635e-03
3.53189740e-03,1.11265384e-03,1.10000000e+01,3.09479554e-01,2.92563633e-03
3.25648930e-04,4.92840865e-04,4.00000000e+00,2.79988789e-01,3.11156167e-04
3.47501999e-03,1.40875669e-03,1.50000000e+01,3.28510358e-01,4.14679656e-03
3.12824547e-03,1.33303598e-03,1.40000000e+01,3.22258065e-01,3.57241226e-03
2.86465437e-03,1.15458420e-03,1.20000000e+01,3.22674419e-01,2.98423861e-03
1.03168767e-03,7.58490048e-04,7.00000000e+00,2.99101796e-01,1.30204160e-03
8.87902550e-04,7.50575336e-04,7.00000000e+00,2.89229878e-01,8.32363081e-04
2.05497848e-03,1.00914616e-03,1.00000000e+01,3.06441718e-01,2.08261859e-03
6.17544494e-04,5.80783676e-04,5.00000000e+00,2.83323880e-01,5.44131593e-04
8.68506970e-04,6.53156934e-04,6.00000000e+00,2.94429708e-01,7.25536460e-04
1.62935050e-03,9.75746393e-04,1.00000000e+01,3.13854854e-01,2.04814505e-03
1.04547588e-03,7.50224143e-04,7.00000000e+00,2.96000000e-01,1.09134390e-03
9.90212296e-04,7.63283699e-04,7.00000000e+00,2.86574871e-01,9.91452539e-04
1.22551325e-03,8.91834237e-04,9.00000000e+00,3.13953488e-01,1.66239236e-03
4.43747392e-03,1.49235497e-03,1.60000000e+01,3.32114362e-01,4.90297381e-03
2.73120180e-03,1.06749842e-03,1.10000000e+01,3.18965517e-01,2.48871386e-03
2.69333957e-03,1.07272995e-03,1.10000000e+01,3.13953488e-01,2.30337545e-03
4.78472631e-03,1.32567022e-03,1.40000000e+01,3.24455992e-01,3.82209353e-03
1.38711008e-03,8.25309813e-04,8.00000000e+00,2.99281007e-01,1.24249196e-03
8.69679552e-04,7.43738372e-04,7.00000000e+00,2.96967895e-01,1.08035502e-03
1.95800874e-03,9.97379672e-04,1.00000000e+01,3.10344828e-01,2.17809985e-03
2.43031465e-03,1.00803633e-03,1.00000000e+01,3.09096535e-01,2.27350930e-03
3.37221910e-03,1.21875451e-03,1.30000000e+01,3.27326343e-01,3.16501966e-03
2.69548779e-03,1.16983372e-03,1.20000000e+01,3.18254221e-01,2.97943105e-03
2.93009870e-03,1.15173669e-03,1.20000000e+01,3.16139241e-01,2.59333086e-03
3.32466094e-03,1.16358315e-03,1.20000000e+01,3.13264346e-01,2.69108571e-03
2.58272412e-03,1.15246231e-03,1.20000000e+01,3.17647059e-01,2.78436641e-03
1.49529134e-03,9.36163455e-04,9.00000000e+00,2.98922801e-01,1.82053146e-03
4.90996387e-03,1.41855531e-03,1.50000000e+01,3.22987391e-01,4.34953814e-03
2.34603205e-03,1.05724951e-03,1.10000000e+01,3.17445186e-01,2.09645043e-03
1.26327347e-03,8.93098482e-04,9.00000000e+00,3.06629834e-01,1.31252668e-03
3.20988217e-03,1.09465501e-03,1.10000000e+01,3.09479554e-01,2.54149238e-03
2.71468191e-03,1.16300878e-03,1.20000000e+01,3.14546599e-01,2.74648800e-03
3.40537568e-04,5.77730209e-04,5.00000000e+00,2.82522624e-01,5.41179192e-04
1.36600748e-03,9.92195018e-04,1.00000000e+01,3.11118032e-01,1.97570831e-03
3.24204541e-03,1.19569882e-03,1.20000000e+01,3.09575457e-01,2.83093713e-03
2.94083802e-03,1.35008564e-03,1.40000000e+01,3.23929961e-01,4.03685799e-03
3.47509220e-03,1.22208611e-03,1.30000000e+01,3.25619296e-01,3.06092812e-03
5.20113194e-03,1.40540165e-03,1.50000000e+01,3.32003988e-01,4.74936774e-03
5.71796903e-04,5.83336210e-04,5.00000000e+00,2.81170842e-01,5.00182804e-04
1.76009086e-03,8.27865698e-04,8.00000000e+00,2.98565451e-01,1.30492378e-03
3.51059197e-03,1.16836127e-03,1.20000000e+01,3.15839393e-01,3.01804937e-03
1.74916172e-03,8.94167633e-04,9.00000000e+00,3.07006761e-01,1.44815867e-03
5.89707673e-04,6.55704758e-04,6.00000000e+00,2.91338583e-01,7.37518945e-04
6.94590247e-04,6.77289311e-04,6.00000000e+00,2.82922685e-01,6.52011085e-04
1.23455727e-03,8.44397314e-04,8.00000000e+00,2.98833383e-01,1.43529596e-03
2.33391351e-03,1.15309347e-03,1.20000000e+01,3.15839393e-01,2.72804258e-03
4.00202662e-03,1.41730269e-03,1.50000000e+01,3.24245375e-01,3.85487461e-03
1.38444976e-03,8.32133767e-04,8.00000000e+00,2.98387097e-01,1.19225563e-03
3.56330811e-03,1.25378473e-03,1.30000000e+01,3.22674419e-01,3.45506546e-03
6.13787850e-04,6.51242659e-04,6.00000000e+00,2.91849255e-01,6.61587646e-04
5.62201543e-03,1.43023034e-03,1.50000000e+01,3.23405633e-01,4.27315890e-03
3.87634911e-03,1.28925969e-03,1.40000000e+01,3.33555927e-01,3.45962593e-03
4.05419665e-04,6.48957399e-04,6.00000000e+00,2.90829694e-01,5.95239150e-04
3.89399549e-03,1.33824071e-03,1.40000000e+01,3.23300971e-01,3.95538994e-03
6.08139164e-04,6.63436051e-04,6.00000000e+00,2.88728324e-01,7.49221294e-04
3.84339632e-03,1.33376297e-03,1.40000000e+01,3.23615160e-01,3.88956400e-03
1.59175227e-03,8.90353086e-04,9.00000000e+00,3.10344828e-01,1.61121670e-03
1.56456604e-03,9.40403618e-04,9.00000000e+00,2.95912322e-01,1.63260839e-03
5.05546989e-03,1.57639493e-03,1.60000000e+01,3.25831703e-01,5.87139533e-03
1.09748172e-03,7.35694261e-04,7.00000000e+00,2.96791444e-01,9.18206981e-04
2.73163699e-03,1.08727073e-03,1.10000000e+01,3.13264346e-01,2.69377176e-03
2.03114633e-04,4.72405974e-04,4.00000000e+00,2.89985486e-01,2.50259246e-04
2.84200129e-03,1.16211089e-03,1.20000000e+01,3.17647059e-01,3.01859358e-03
1.09528951e-03,8.06296643e-04,8.00000000e+00,3.09671420e-01,1.25059618e-03
1.80305444e-03,1.07841142e-03,1.10000000e+01,3.12871907e-01,2.28283911e-03
1.94942132e-03,1.00163953e-03,1.00000000e+01,3.08905380e-01,2.16645507e-03
2.51562006e-03,9.83127376e-04,1.00000000e+01,3.11797753e-01,1.99876417e-03
2.70867301e-03,1.06574537e-03,1.10000000e+01,3.16539924e-01,2.41191170e-03
2.73095727e-03,1.08277133e-03,1.10000000e+01,3.11214953e-01,2.23912947e-03
2.63274264e-03,1.06821594e-03,1.10000000e+01,3.18558673e-01,2.57968006e-03
5.66860344e-03,1.49882267e-03,1.60000000e+01,3.32778148e-01,5.22378692e-03
3.05236145e-03,1.33223161e-03,1.40000000e+01,3.26044386e-01,3.89288394e-03
1.07717844e-03,7.58259497e-04,7.00000000e+00,2.94342958e-01,1.19168168e-03
1.34983550e-03,9.23504479e-04,9.00000000e+00,3.03186646e-01,1.64643934e-03
6.29746489e-04,5.69517952e-04,5.00000000e+00,2.89229878e-01,5.33038772e-04
1.61966018e-03,9.93722768e-04,1.00000000e+01,3.09000928e-01,1.89532655e-03
6.45772372e-03,1.59989253e-03,1.70000000e+01,3.30794702e-01,5.79976497e-03
6.09322266e-04,6.67959596e-04,6.00000000e+00,2.91253644e-01,7.09926647e-04
