,graph,model,seed,threshold,n_covered,n,coverage,t_mean
0,football,GRAT,13,0.5,35,115,0.30434782608695654,0.10976171493530273
1,jazz,GRAT,13,0.5,61,198,0.30808080808080807,0.39992499351501465
2,karate,GRAT,13,0.5,13,62,0.20967741935483872,0.1300971508026123
3,CA-CondMat,GRAT,13,0.5,4063,23133,0.175636536549518,5.947343587875366
